emp_no,first_name,last_name,title,from_date,salary
435459,Arto,Heuser,Technique Leader,1986-06-23,46509
52355,Arto,Merkl,Engineer,1986-06-23,40000
442909,Augustine,Schwabacher,Senior Engineer,1986-06-23,49845
208087,Xianlong,Lueh,Staff,1986-06-23,43147
471388,Amalendu,Poupard,Staff,1986-06-23,51524
93551,Sanjay,Shrader,Staff,1986-06-23,72440
90878,Odysseas,Tagansky,Senior Engineer,1986-06-23,40000
485664,Ranan,Stentiford,Staff,1986-06-23,40000
448008,Shem,Taubenfeld,Senior Engineer,1986-06-23,40000
25979,Monique,Yemenis,Senior Engineer,1986-06-23,61616
260756,Jahangir,Swick,Senior Engineer,1986-06-23,57953
220657,Krisda,Sinitsyn,Staff,1986-06-23,40000
471942,Heekeun,Hardjono,Assistant Engineer,1986-06-23,59805
96129,Aloys,Alvarado,Senior Engineer,1986-06-23,66470
297882,Candida,Straney,Senior Staff,1986-06-23,49894
107504,Shao,Hoppenstand,Senior Engineer,1986-06-22,40000
253729,Ziyad,Rusterholz,Senior Engineer,1986-06-22,40631
270625,Rajmohan,Azevdeo,Engineer,1986-06-22,48582
464322,Sandeepan,Sessa,Staff,1986-06-22,53403
25339,Brewster,Bale,Senior Engineer,1986-06-22,40000
217955,Marit,Cairo,Senior Engineer,1986-06-22,44693
436965,Falguni,Leijenhorst,Engineer,1986-06-22,64942
53601,Avishai,Felder,Senior Engineer,1986-06-22,40000
274458,Arfst,Ghandeharizadeh,Senior Engineer,1986-06-22,40000
444673,Taisook,Kruskal,Senior Staff,1986-06-22,40000
423468,Leandro,Heuser,Engineer,1986-06-22,40000
424907,Visit,Schwaller,Senior Engineer,1986-06-22,43066
489993,Satyanarayana,Pena,Senior Engineer,1986-06-21,46490
423399,Gina,Falck,Staff,1986-06-21,40000
30824,Subbu,Bellone,Staff,1986-06-21,49016
483841,Kwan,Swift,Senior Staff,1986-06-21,52327
64955,Mariusz,Karner,Engineer,1986-06-21,49158
39729,Fan,Awdeh,Senior Engineer,1986-06-21,40000
263967,Pranav,Farrag,Staff,1986-06-21,49994
200334,Basem,Bojadziev,Senior Engineer,1986-06-21,58014
425536,Sajjan,Denti,Senior Engineer,1986-06-21,59463
42478,Kristin,Biros,Senior Staff,1986-06-21,55244
46250,Yefim,Decleir,Staff,1986-06-20,69390
104517,Kazuhide,Demri,Senior Staff,1986-06-20,66270
438390,Shridhar,Leppanen,Senior Engineer,1986-06-20,40000
16580,Masaru,Valiente,Senior Engineer,1986-06-20,40000
95365,Xuejia,Sichman,Engineer,1986-06-20,40000
25685,Shalesh,Sommer,Staff,1986-06-20,48843
464889,Berry,Hettesheimer,Engineer,1986-06-20,40000
420045,Baziley,Tasistro,Engineer,1986-06-20,40000
44608,Sudhanshu,Herber,Engineer,1986-06-20,61586
441052,Martien,Menhardt,Senior Staff,1986-06-20,40000
64837,Mantis,Petereit,Technique Leader,1986-06-20,58887
28318,Teunis,Whitcomb,Senior Staff,1986-06-20,40000
412324,Abdulla,Tokunaga,Senior Staff,1986-06-20,40000
490183,Guozhong,Hegner,Technique Leader,1986-06-20,43217
58059,Behnaam,Zwicker,Engineer,1986-06-20,41917
75114,Lillian,Ladret,Staff,1986-06-20,67056
101221,Phule,Saoudi,Technique Leader,1986-06-19,61546
482386,Subir,McFarlin,Engineer,1986-06-19,46579
485381,Aral,Vingron,Staff,1986-06-19,60623
200984,Niranjan,Picht,Staff,1986-06-19,40000
61486,Weiye,Bierman,Senior Staff,1986-06-19,63776
29366,Domenico,Ohori,Senior Staff,1986-06-19,54398
426664,Luisa,Hartvigsen,Senior Engineer,1986-06-19,47878
21609,Sibyl,Pappas,Senior Staff,1986-06-19,80510
444447,Chuanti,Leuchs,Staff,1986-06-19,84725
244086,Nitsan,Hiroyama,Senior Engineer,1986-06-19,40000
287917,Barry,Rindone,Senior Engineer,1986-06-19,52628
267923,Valter,Karnin,Senior Staff,1986-06-19,55600
425994,Douadi,Baez,Senior Staff,1986-06-19,65030
451007,Mingzeng,Jeong,Senior Staff,1986-06-19,72783
232893,Arif,Leonhardt,Senior Engineer,1986-06-19,40000
206668,Jaana,Rabejac,Staff,1986-06-18,42919
264703,Temple,Genther,Senior Engineer,1986-06-18,50268
200333,Honesty,Kruskal,Engineer,1986-06-18,40000
18065,Chriss,Wroclawski,Senior Staff,1986-06-18,52601
278243,Werner,Roison,Engineer,1986-06-18,53672
23506,Shiv,Luck,Senior Staff,1986-06-18,40000
27357,Tsvetan,Schmiedel,Engineer,1986-06-18,50247
499128,Conal,Swiler,Senior Staff,1986-06-18,62421
246858,Dannz,Swist,Senior Engineer,1986-06-18,40000
400500,Mara,Mondadori,Engineer,1986-06-18,69303
470669,Shaowei,Dehkordi,Staff,1986-06-18,45941
477054,Arup,Emiris,Technique Leader,1986-06-18,69806
45612,King,Monkewich,Engineer,1986-06-18,45243
477795,Bouchung,Brookman,Senior Engineer,1986-06-17,40000
410744,Murthy,Papsdorf,Senior Staff,1986-06-17,59276
407252,Jasminko,Chimia,Senior Engineer,1986-06-17,63181
206718,Koldo,Ramaiah,Staff,1986-06-17,78058
77081,Rance,Fritzsche,Staff,1986-06-17,55308
81438,Mack,McClure,Engineer,1986-06-17,40000
240693,Hongzue,Ratnakar,Engineer,1986-06-17,40000
488338,Yaghout,Pietracaprina,Engineer,1986-06-17,44988
430677,Phuoc,Kaelbling,Staff,1986-06-17,67898
19332,Changho,Khamsi,Senior Engineer,1986-06-17,66487
63220,Subir,Swiler,Engineer,1986-06-17,49827
454617,Dmitry,Schrift,Engineer,1986-06-17,57741
461271,Constantijn,Erva,Staff,1986-06-16,60398
479097,Clyde,Schaar,Engineer,1986-06-16,41660
82705,Ingmar,Ladret,Senior Staff,1986-06-16,55678
208689,Hideo,Barvinok,Senior Staff,1986-06-16,53552
451334,Gil,Snedden,Staff,1986-06-16,44654
430534,Ghassan,Walston,Senior Engineer,1986-06-15,50866
245653,Padma,Brlek,Senior Staff,1986-06-15,40000
85624,Ayonca,Keustermans,Staff,1986-06-15,57477
462059,Naftaly,Zockler,Technique Leader,1986-06-15,60415
11251,Bezalel,Chinal,Staff,1986-06-15,69432
212479,Serge,Feldhoffer,Engineer,1986-06-15,56895
401391,Moriyoshi,Versino,Staff,1986-06-15,51128
28242,Thodoros,Vasanthakumar,Senior Staff,1986-06-15,86610
233738,Candida,Mayerwieser,Engineer,1986-06-15,60623
30373,Jayesh,Vasanthakumar,Staff,1986-06-15,75420
404316,Kwun,Bahr,Senior Engineer,1986-06-15,40000
226093,Werner,Iacovou,Staff,1986-06-15,60634
486720,Gou,Kumaresan,Senior Engineer,1986-06-15,41944
22758,Mabry,Rijckaert,Staff,1986-06-15,59665
411655,Nahum,Valette,Senior Engineer,1986-06-15,54786
30666,Guadalupe,Clemencon,Senior Engineer,1986-06-15,48925
488806,Huican,Ranon,Senior Engineer,1986-06-14,40000
209356,Tesuro,Jansen,Staff,1986-06-14,66004
298616,Kenton,Pettit,Senior Staff,1986-06-14,65891
97512,Djelloul,DeMori,Engineer,1986-06-14,40000
499438,Tse,Kalsbeek,Engineer,1986-06-14,40000
100046,Jayson,Jumpertz,Senior Engineer,1986-06-14,40000
215142,Danil,Kushner,Senior Staff,1986-06-14,59412
246930,Kitty,Anguita,Senior Engineer,1986-06-14,67266
53138,Parke,Schaaf,Engineer,1986-06-14,40000
415749,Ravishankar,Nittel,Staff,1986-06-13,70972
476865,Vasilis,Imataki,Senior Engineer,1986-06-13,49365
32891,Vasilis,Ozeki,Senior Engineer,1986-06-13,40000
439864,Izaskun,Spelt,Senior Engineer,1986-06-13,40000
293016,Magdalena,Kemmerer,Engineer,1986-06-13,43881
19667,Munenori,Matzel,Staff,1986-06-13,52876
83756,Constantijn,Esposito,Senior Engineer,1986-06-13,41515
107825,Shounak,Hemaspaandra,Senior Engineer,1986-06-13,40000
18274,Yefim,Karnin,Staff,1986-06-13,63753
282713,Sedat,Hertweck,Engineer,1986-06-13,60984
89669,Ult,Miake,Technique Leader,1986-06-13,40000
294069,Fei,Stellhorn,Engineer,1986-06-13,40000
497643,Ipke,Dahlbom,Staff,1986-06-13,44382
270630,Masaru,Lortz,Staff,1986-06-13,40000
408294,Khalil,Baek,Senior Staff,1986-06-13,49703
283777,Nectarios,Sridhar,Engineer,1986-06-13,40000
280796,Shigenori,Lundstrom,Engineer,1986-06-13,49048
14237,Abdulla,Gerlach,Senior Engineer,1986-06-13,57219
481339,Zijian,Thorensen,Staff,1986-06-13,40000
245719,Ayonca,Lowrie,Staff,1986-06-13,58905
38879,Tsz,Morton,Assistant Engineer,1986-06-13,40000
58410,Samphel,Bennis,Staff,1986-06-13,56996
221388,Gao,Lund,Senior Engineer,1986-06-12,57948
448585,Shin,Makrucki,Engineer,1986-06-12,40000
67609,Poornachandra,Berztiss,Staff,1986-06-12,58305
211063,Rafols,Mahmud,Staff,1986-06-12,42707
264345,Foong,Moffat,Senior Engineer,1986-06-12,53344
92983,Masoud,Rosca,Assistant Engineer,1986-06-12,48444
252159,Collette,Shobatake,Senior Engineer,1986-06-11,53265
255984,Stein,Kulisch,Senior Engineer,1986-06-11,40000
11180,Mitsuyuki,Bojadziev,Senior Engineer,1986-06-11,40000
494783,Yunming,Swab,Senior Engineer,1986-06-11,40000
433096,Palash,Brookman,Engineer,1986-06-11,40000
19467,Mitchel,Ecklund,Senior Staff,1986-06-11,40000
217109,Arra,Ossenbruggen,Engineer,1986-06-11,40000
99299,Sachem,Claffy,Engineer,1986-06-10,52523
279776,Mohammed,Moehrke,Staff,1986-06-10,108388
53259,Francoise,Zirintsis,Staff,1986-06-10,45141
473644,Ortrun,Makrucki,Staff,1986-06-10,42702
105935,Danai,Koshiba,Senior Staff,1986-06-10,49967
63570,Randy,Sudkamp,Senior Engineer,1986-06-10,71136
281234,Harngdar,Falby,Technique Leader,1986-06-10,40000
414674,Guozhong,Stemann,Senior Staff,1986-06-10,40000
104504,Waiman,Kilgore,Engineer,1986-06-10,44682
74258,Apostol,Hemaspaandra,Senior Staff,1986-06-10,40000
13385,Claudi,Buchter,Senior Staff,1986-06-10,40000
272419,Masanao,Kuhnemann,Senior Staff,1986-06-09,61273
402017,Phuoc,Saoudi,Senior Engineer,1986-06-09,45055
50807,Muneo,Conde,Staff,1986-06-09,42635
450480,Macha,Speer,Engineer,1986-06-09,40000
255966,Shay,McFarlin,Staff,1986-06-09,47677
469509,Constantijn,Kaiserswerth,Engineer,1986-06-09,65172
279451,Pasqua,Qiwen,Staff,1986-06-09,94698
476364,Yongmao,Takanami,Staff,1986-06-09,71924
416294,Tianruo,Conte,Senior Staff,1986-06-09,78602
38474,Hsiangchu,Wrigley,Senior Staff,1986-06-09,40000
479125,Parviz,Rindone,Assistant Engineer,1986-06-09,40000
214955,Yunming,Puppo,Staff,1986-06-09,88550
91401,Taegyun,Fetvedt,Engineer,1986-06-09,40000
470861,Gian,Schaad,Engineer,1986-06-09,51818
91457,Volkmar,Schusler,Senior Staff,1986-06-09,85084
69360,Lenore,Hanratty,Engineer,1986-06-08,45273
487285,Augustine,Minakawa,Senior Engineer,1986-06-08,72097
79900,Mong,Luck,Staff,1986-06-08,40000
428528,Vishv,Leivant,Senior Engineer,1986-06-08,40000
491211,Lansing,Milicic,Senior Staff,1986-06-08,40000
224612,Marsha,Munck,Staff,1986-06-08,48493
412789,Shooichi,Morris,Senior Engineer,1986-06-08,42603
238764,Fen,Candan,Senior Staff,1986-06-08,46643
427503,Goetz,Kushner,Engineer,1986-06-08,46060
220009,Billie,Kakkad,Staff,1986-06-08,49553
453972,Shem,Molenaar,Staff,1986-06-07,57105
241842,Kokou,Staudhammer,Staff,1986-06-07,50975
267682,Baoqiu,dAstous,Staff,1986-06-07,40000
244437,Yinlin,Rikino,Senior Engineer,1986-06-07,40000
41909,Toshimitsu,McAlpine,Senior Engineer,1986-06-07,40000
44644,Shigenori,Mitchem,Senior Engineer,1986-06-07,40000
258193,Shaz,Calkin,Senior Engineer,1986-06-07,40960
227487,Bodo,Nishimukai,Engineer,1986-06-07,43199
420622,Susanna,Katzenelson,Senior Staff,1986-06-07,71436
64703,Trygve,Fiebach,Senior Staff,1986-06-07,47643
240679,Toshimo,Jullig,Senior Engineer,1986-06-07,40000
291312,Oscar,Rosen,Engineer,1986-06-07,40000
273831,Kousuke,Farrar,Staff,1986-06-07,65524
82162,Shigeo,Kroft,Senior Engineer,1986-06-06,46363
401264,Jahangir,Ballarin,Engineer,1986-06-06,40000
93445,Shahaf,Imataki,Staff,1986-06-06,40000
458147,Erzsebet,Ramsey,Senior Staff,1986-06-06,82713
18261,Shridhar,Baak,Senior Engineer,1986-06-06,40000
80665,Angel,Angot,Staff,1986-06-06,64768
64495,Bilhanan,Bazelow,Senior Staff,1986-06-06,42062
498975,Yuriy,Daescu,Senior Engineer,1986-06-06,40000
492750,Akeno,Sewelson,Engineer,1986-06-06,47252
71113,Anwar,Atrawala,Senior Staff,1986-06-06,40000
255895,Moto,Hennebert,Engineer,1986-06-06,64698
489782,Jiong,Schnabel,Senior Engineer,1986-06-06,60818
212706,Fai,Remmers,Senior Engineer,1986-06-06,48652
264728,Izaskun,Setia,Senior Engineer,1986-06-06,46302
472574,Mingdong,Stassinopoulos,Technique Leader,1986-06-05,40000
282221,Soenke,Kriebel,Senior Engineer,1986-06-05,49743
250685,Mohammad,Remmers,Senior Engineer,1986-06-05,40000
487677,Danny,Kilgour,Engineer,1986-06-05,41772
437181,Hiroyasu,Stellhorn,Engineer,1986-06-05,54357
419062,Stafford,Walstra,Engineer,1986-06-05,70299
439560,Peternela,Legleitner,Staff,1986-06-05,40000
495007,Moni,Borovoy,Technique Leader,1986-06-05,52013
12501,Morrie,Matheson,Senior Staff,1986-06-05,76082
489365,Adhemar,Validov,Engineer,1986-06-05,58626
84255,Ramalingam,Nations,Staff,1986-06-05,44357
106463,Janalee,Poulakidas,Senior Staff,1986-06-05,41222
105304,Nikolaus,Steinauer,Senior Engineer,1986-06-05,42004
421860,Masali,Cyre,Senior Engineer,1986-06-05,49814
496384,Remco,Coors,Senior Staff,1986-06-05,40000
251703,Djelloul,Chelton,Staff,1986-06-05,45965
92802,Alair,Luks,Staff,1986-06-05,76564
290797,Feiyu,Boissier,Senior Staff,1986-06-05,48650
31650,Neven,Savasere,Senior Staff,1986-06-05,75830
79765,Gonzalo,Danecki,Staff,1986-06-04,55420
222538,Cullen,Carrere,Senior Engineer,1986-06-04,42182
102147,Kristen,Miyakawa,Senior Staff,1986-06-04,52372
237773,Eberhardt,Iwayama,Senior Engineer,1986-06-04,50863
423326,Idoia,Cullers,Engineer,1986-06-04,40000
291663,Mansur,Lortz,Senior Engineer,1986-06-04,57827
41304,Kristian,Ulupinar,Engineer,1986-06-04,40000
468550,Richard,Hiroyama,Senior Staff,1986-06-04,86092
420394,Khun,Worfolk,Senior Staff,1986-06-04,85143
216885,Fumiya,Leuchs,Engineer,1986-06-04,42578
267249,Ziya,Range,Senior Staff,1986-06-04,49634
77225,Tomokazu,Cannard,Senior Engineer,1986-06-04,40000
30648,Macha,Chartres,Senior Engineer,1986-06-04,40000
437178,Radhika,Suwa,Senior Engineer,1986-06-04,50281
489890,Bezalel,Hebert,Senior Staff,1986-06-03,54681
61197,Roselyn,Cannard,Engineer,1986-06-03,40000
485192,Ronghao,Alpin,Senior Engineer,1986-06-03,43500
279143,Marl,Krohm,Engineer,1986-06-03,66490
54674,Fumino,Kaiserswerth,Senior Staff,1986-06-03,76364
414378,Malu,Sinicrope,Senior Staff,1986-06-03,42746
213362,Emdad,Vendrig,Senior Engineer,1986-06-03,57813
41583,Holgard,Thorensen,Technique Leader,1986-06-03,57443
250129,Karoline,Duclos,Engineer,1986-06-03,40000
100384,Richara,Yurek,Senior Engineer,1986-06-03,42995
31286,Marsha,Magliocco,Engineer,1986-06-03,48847
291376,Fai,Jahnichen,Senior Engineer,1986-06-03,40000
18547,Gladys,Sankaranarayanan,Senior Engineer,1986-06-03,40000
101719,Nadjib,Wolniewicz,Engineer,1986-06-03,51059
419069,Koichi,Setlzner,Staff,1986-06-03,40000
250819,Tommaso,Huhdanpaa,Staff,1986-06-03,79004
458238,Barton,Baumann,Assistant Engineer,1986-06-02,40000
13232,Mitchel,Fujisaki,Technique Leader,1986-06-02,40000
452113,Sanjeeva,Greenaway,Technique Leader,1986-06-02,40000
429761,Gadiel,Auyong,Engineer,1986-06-02,55014
423171,Francesca,Mandell,Senior Staff,1986-06-02,60469
66945,Perry,Kusakabe,Staff,1986-06-02,74549
454745,Marjo,Vigier,Engineer,1986-06-02,60519
448363,Elrique,Duclos,Engineer,1986-06-02,40000
285758,Maha,Ritzmann,Engineer,1986-06-02,40000
406631,Yuguang,Gulik,Technique Leader,1986-06-02,48228
449835,Etsuo,Armand,Senior Engineer,1986-06-02,71377
445970,Chuanti,Polajnar,Staff,1986-06-02,49864
219609,Karlis,Sanella,Senior Engineer,1986-06-01,40000
291740,Tua,Bratten,Engineer,1986-06-01,46781
448136,Garnik,Ushiama,Engineer,1986-06-01,40000
289172,Valeska,Angiulli,Engineer,1986-06-01,74986
492091,Werner,Coombs,Senior Engineer,1986-06-01,48967
441091,Muneo,Ghelli,Senior Engineer,1986-06-01,40000
225364,Souichi,Merle,Technique Leader,1986-06-01,40000
16380,Zhilian,Chleq,Staff,1986-06-01,42820
488477,Gregory,Matzel,Senior Staff,1986-06-01,40000
412459,Iara,Stroustrup,Senior Engineer,1986-06-01,61752
76198,Toshiki,Waeselynck,Engineer,1986-06-01,50818
271980,Shigenori,Angel,Staff,1986-05-31,96207
497113,Edwin,Orlowski,Staff,1986-05-31,40012
299753,Nikolaus,Chenoweth,Technique Leader,1986-05-31,42501
282402,Shir,Mukaidono,Staff,1986-05-31,40000
494099,Waiman,Irland,Senior Staff,1986-05-31,73599
66361,Almudena,Boudaillier,Staff,1986-05-31,45648
67640,Gen,Glinert,Senior Staff,1986-05-31,40000
457726,Jinpo,Lortz,Senior Staff,1986-05-31,50237
234394,Kazuhide,Sichman,Staff,1986-05-31,84082
428851,Bilhanan,Berendt,Senior Engineer,1986-05-31,45101
23835,Yoshinari,Hennings,Senior Staff,1986-05-31,40000
90020,Oldrich,Holburn,Senior Engineer,1986-05-31,40000
61259,Shao,Puoti,Senior Staff,1986-05-31,46409
249159,Marjo,Dichev,Senior Staff,1986-05-31,69111
469996,Yuping,Orlowska,Engineer,1986-05-31,43561
38697,Hercules,Warwick,Senior Engineer,1986-05-30,40000
432082,Mihalis,Rebaine,Staff,1986-05-30,40000
496017,Faiza,Rodham,Senior Staff,1986-05-30,50839
257152,Phillip,Rosenbaum,Senior Engineer,1986-05-30,40000
42402,Gererd,Rosis,Engineer,1986-05-30,42261
280961,Mingsen,Pesch,Engineer,1986-05-30,52310
274044,Yuchang,Erni,Senior Engineer,1986-05-30,55056
256769,Shiv,Barbanera,Staff,1986-05-30,85369
489151,Percy,Hoogerwoord,Senior Engineer,1986-05-30,49644
430128,Becky,Berztiss,Senior Staff,1986-05-30,47479
71383,Vidya,Ohori,Senior Staff,1986-05-30,40000
273657,Jouko,Hashii,Technique Leader,1986-05-29,40000
55765,Kotesh,Noriega,Senior Engineer,1986-05-29,40000
78629,Geoff,Muniz,Staff,1986-05-29,60123
240936,Shahid,Tanemo,Engineer,1986-05-29,51120
290631,Yoshinari,Vieri,Senior Engineer,1986-05-29,49695
18806,Akhilish,Petereit,Staff,1986-05-29,59955
486393,Kristinn,Aloisi,Senior Staff,1986-05-29,43698
408690,Vidya,Terekhov,Technique Leader,1986-05-29,40000
226671,Mostafa,Coullard,Senior Engineer,1986-05-29,40000
16910,Kazunori,Botman,Senior Engineer,1986-05-29,57230
215371,Yahiko,Chinin,Senior Staff,1986-05-29,91866
461957,Harjit,Biran,Staff,1986-05-29,55068
204530,Changho,Fritzsche,Senior Staff,1986-05-28,40000
229137,Susanta,Prenel,Technique Leader,1986-05-28,40000
453190,Kiam,Danley,Senior Engineer,1986-05-28,40000
289619,Jiafu,Mundy,Senior Staff,1986-05-28,56561
229587,Leucio,Zucker,Senior Engineer,1986-05-28,40000
17849,Mandell,Varker,Staff,1986-05-28,40000
469434,Yuuichi,Gils,Technique Leader,1986-05-28,44314
261337,Deniz,Leslie,Senior Staff,1986-05-28,67343
46248,Leif,dAstous,Senior Engineer,1986-05-28,40000
70218,Stabislas,Luga,Staff,1986-05-28,47206
488456,Eran,Vesna,Staff,1986-05-28,64753
400953,Sham,Maksimenko,Engineer,1986-05-28,40000
415543,Chiranjit,Karnin,Senior Staff,1986-05-28,65860
284056,Tze,Ambroszkiewicz,Engineer,1986-05-27,63252
443924,Tooru,Luca,Senior Engineer,1986-05-27,55593
53217,Shem,Heystek,Engineer,1986-05-27,43200
79219,Yaghout,Irland,Senior Engineer,1986-05-27,47272
296003,Gay,Khamsi,Technique Leader,1986-05-27,61915
277612,Lokesh,Flowers,Senior Staff,1986-05-27,65517
453265,Kauko,Auria,Senior Engineer,1986-05-27,56667
73880,Katsuyuki,Gente,Assistant Engineer,1986-05-26,40000
407810,Guozhong,Nastansky,Senior Staff,1986-05-26,73865
47299,Dmitri,Wixon,Senior Engineer,1986-05-26,40000
496012,Takushi,Swan,Engineer,1986-05-26,40596
69355,Dmitry,Borovoy,Technique Leader,1986-05-26,63416
84596,Poornachandra,Picht,Technique Leader,1986-05-26,43574
41772,Leon,Decaestecker,Senior Staff,1986-05-26,62906
15092,Remmert,Bahi,Senior Staff,1986-05-26,40000
470741,Gor,Rijsenbrij,Technique Leader,1986-05-26,40000
436002,Kazuyasu,Takanami,Senior Engineer,1986-05-26,40000
488882,Kwangsub,Khalil,Senior Engineer,1986-05-26,48769
232294,Arie,Klerer,Engineer,1986-05-25,40000
437205,Godehard,Panangaden,Senior Engineer,1986-05-25,43783
298992,Kauko,Guenter,Engineer,1986-05-25,55568
87160,Nevio,Gihr,Senior Engineer,1986-05-25,40000
272395,Chenyi,Kamble,Senior Engineer,1986-05-25,61237
91411,Chenyi,Keirsey,Senior Engineer,1986-05-25,57593
82194,Geoff,Eastman,Senior Engineer,1986-05-25,44356
200247,Chaoyi,Beznosov,Senior Staff,1986-05-25,92900
422641,Padma,Hasham,Senior Staff,1986-05-25,68857
278996,Shigeu,Kaltofen,Engineer,1986-05-25,46309
290567,Martina,Poujol,Senior Engineer,1986-05-25,40000
265040,Yuping,Choobineh,Engineer,1986-05-24,79189
223830,Huican,Biros,Engineer,1986-05-24,52074
415904,Howell,Matzov,Senior Engineer,1986-05-24,40000
47414,Youjian,Ratnakar,Senior Engineer,1986-05-24,49220
263174,Shen,Wielonsky,Engineer,1986-05-24,54976
79509,Vitaly,Akiyama,Staff,1986-05-24,96991
96059,Valter,Mandell,Engineer,1986-05-24,40000
443801,Yefim,Gopalakrishnan,Staff,1986-05-24,45440
265540,Matt,Reistad,Staff,1986-05-24,40000
227676,Sakthirel,Ruemmler,Senior Staff,1986-05-24,55023
298835,True,Scallan,Engineer,1986-05-24,49675
250141,Brewster,Chenney,Staff,1986-05-24,46120
438940,Mayumi,Shackell,Senior Staff,1986-05-24,71507
434004,Xiahua,Haddadi,Senior Staff,1986-05-24,55050
241973,Stevo,Ozeki,Senior Staff,1986-05-24,40000
47832,Chriss,Zaccaria,Engineer,1986-05-24,66127
413480,Mang,Peac,Senior Engineer,1986-05-23,45013
442230,Anestis,Edelhoff,Senior Engineer,1986-05-23,66004
478204,Arne,Narlikar,Technique Leader,1986-05-23,40000
248335,Gaetan,Tibblin,Technique Leader,1986-05-23,40000
476628,Hinrich,Plesums,Senior Staff,1986-05-23,54874
298034,Lobel,Heusch,Staff,1986-05-23,51103
15005,Kiam,Sadowsky,Senior Engineer,1986-05-23,50368
91516,Kolar,Bazzichi,Senior Staff,1986-05-23,53397
109010,Shaibal,Yavatkar,Engineer,1986-05-23,40000
89825,Ingmar,Isard,Senior Staff,1986-05-23,109757
286449,Randi,Khalid,Senior Engineer,1986-05-23,40000
82668,Feipei,Menhardt,Senior Staff,1986-05-23,78317
437824,Georg,Peral,Engineer,1986-05-23,40000
462518,Ishfaq,Stavenow,Staff,1986-05-23,53007
249341,Miquel,Reinhart,Staff,1986-05-23,74912
205931,Renny,Escriba,Senior Staff,1986-05-23,45032
247706,Goa,Sethi,Staff,1986-05-23,52775
44293,Sachem,Vakili,Senior Staff,1986-05-22,40000
256544,Nirmal,Gide,Senior Engineer,1986-05-22,68952
436225,Mani,Penz,Senior Engineer,1986-05-22,41222
450003,Malu,Merlo,Senior Engineer,1986-05-22,42000
219436,Berto,Zambonelli,Senior Staff,1986-05-22,43209
205223,Jianhao,Chenoweth,Senior Engineer,1986-05-22,40000
496400,Naftaly,Eiter,Staff,1986-05-22,81748
493026,Jiang,Swen,Senior Engineer,1986-05-22,64696
22809,Ziyad,Krupka,Senior Engineer,1986-05-22,40000
298794,Mohit,Rothe,Staff,1986-05-22,58375
203627,Minghong,Bashian,Senior Staff,1986-05-22,52169
283227,Nagui,Sullins,Senior Staff,1986-05-22,71496
55265,Luisa,Waleschkowski,Senior Engineer,1986-05-22,59415
454948,Emran,Setia,Senior Staff,1986-05-22,60999
245540,Oscal,Bresenham,Assistant Engineer,1986-05-22,40000
402667,Dante,Kamble,Senior Engineer,1986-05-22,46364
